Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
6989,Colisión de vehículos,Accidente entre coche y trailer. El trailer se retira del punto mientras el vigilante esta señalizando. El conductor del vehiculo es trasladado por SUMMA al hospital Ramon y Cajal. La grua del usuario retira el vehiculo. El vigilante coloca 3 hitos,"['accidente', 'coche', 'trailer', 'trailer', 'retira', 'punto', 'vigilante', 'señalizando', 'conductor', 'vehiculo', 'trasladado', 'summa', 'hospital', 'ramon', 'cajal', 'grua', 'usuario', 'retira', 'vehiculo', 'vigilante', 'coloca', '3', 'hitos']"
6990,Colisión de vehículos,Accidente sin heridos en carril derecho. Los vehiculos se retiran por sus medios,"['accidente', 'heridos', 'carril', 'derecho', 'vehiculos', 'retiran', 'medios']"
6991,Colisión de vehículos,Accidente entre 4 vehiculos en arcen derecho. 3 vehiculos se retiran por sus medios y el otro la grua de su seguro,"['accidente', '4', 'vehiculos', 'arcen', 'derecho', '3', 'vehiculos', 'retiran', 'medios', 'grua', 'seguro']"
6992,Colisión de vehículos,Alcance en carril derecho. Policia los saca al arcen derecho. Los vehiculos se retiran por sus medios.,"['alcance', 'carril', 'derecho', 'policia', 'saca', 'arcen', 'derecho', 'vehiculos', 'retiran', 'medios']"
6993,Colisión de vehículos,Accdiente entre 3 vehiculos. Se señalizan en el arcen derecho. Los vehiculos se retiran por sus medios,"['accdiente', '3', 'vehiculos', 'señalizan', 'arcen', 'derecho', 'vehiculos', 'retiran', 'medios']"
6994,Colisión de vehículos,Accidente en carril derecho. 1 grua de usuario,"['accidente', 'carril', 'derecho', '1', 'grua', 'usuario']"
6995,Colisión de vehículos,Accidente en el carril derecho. Grua de Ollero saca un vehiculo y el otro lo saca de zona policia,"['accidente', 'carril', 'derecho', 'grua', 'ollero', 'saca', 'vehiculo', 'saca', 'zona', 'policia']"
6996,Colisión de vehículos,"Accidente de 3 vehículos, cuando llega el vigilante solo quedan 2 vehículos. 2 heridos leves dados de alta en el punto por el Samur. Uno de los vehículos es retirado por su grúa y el otro en la grúa de Lopez Ollero.","['accidente', '3', 'vehiculos', 'llega', 'vigilante', 'quedan', '2', 'vehiculos', '2', 'heridos', 'leves', 'dados', 'alta', 'punto', 'samur', 'vehiculos', 'retirado', 'grua', 'grua', 'lopez', 'ollero']"
6997,Colisión de vehículos,Accidente entre 2 motocicletas ocupando el arcén derecho a causa de circular por el mismo. 1 herido leve dado de alta en el punto por el samur.,"['accidente', '2', 'motocicletas', 'ocupando', 'arcen', 'derecho', 'causa', 'circular', '1', 'herido', 'leve', 'alta', 'punto', 'samur']"
6998,Colisión de vehículos,Accidente entre 1 turismo y 1 camión por alcance ocupando el arcén derecho. Ambos se retiran por sus medios.,"['accidente', '1', 'turismo', '1', 'camion', 'alcance', 'ocupando', 'arcen', 'derecho', 'retiran', 'medios']"
6999,Colisión de vehículos,"Accidente entre 3 vehículos por alcance. Uno de los vehículos implicados se retiró del punto por sus medios antes de la llegada de los recursos, los otros dos son retirados por las plataformas C-21 y C-22 a Principe Pío. 2 heridos leves dados de alta en el punto por el samur.","['accidente', '3', 'vehiculos', 'alcance', 'vehiculos', 'implicados', 'retiro', 'punto', 'medios', 'llegada', 'recursos', 'retirados', 'plataformas', 'c21', 'c22', 'principe', 'pio', '2', 'heridos', 'leves', 'dados', 'alta', 'punto', 'samur']"
7000,Colisión de vehículos,"Accidente leve entre camión y motocicleta, ambos se retiran por sus medios sin ocasionar daños.","['accidente', 'leve', 'camion', 'motocicleta', 'retiran', 'medios', 'ocasionar', 'daños']"
7001,Colisión de vehículos,"Accidente entre 4 vehículos por alcance ocupando carriles derechos. 4 heridos, 2 son trasladados sin pronosticar a los Hospitales La Paz / Ramón y Cajal y los otros 2 son dados de alta en el punto. 2 vehículos retirados por sus grúas y los otros 2 por sus medios.","['accidente', '4', 'vehiculos', 'alcance', 'ocupando', 'carriles', 'derechos', '4', 'heridos', '2', 'trasladados', 'pronosticar', 'hospitales', 'paz', 'ramon', 'cajal', '2', 'dados', 'alta', 'punto', '2', 'vehiculos', 'retirados', 'gruas', '2', 'medios']"
7002,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando el carril derecho. Uno de los vehículos es cargado en la Plataforma C-10 y sacado a Sta. Mª Cabeza, el otro se retira por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'vehiculos', 'cargado', 'plataforma', 'c10', 'sacado', 'mª', 'cabeza', 'retira', 'medios']"
7004,Colisión de vehículos,Accidente por alcance entre motocicleta y turismo. El motorista resulta herido y trasladado sin pronosticar al Hospital 12 de Octubre. La motocicleta es retira por su grúa y el turismo por sus medios. Vertido de combustible y limpieza con sepiolita.,"['accidente', 'alcance', 'motocicleta', 'turismo', 'motorista', 'resulta', 'herido', 'trasladado', 'pronosticar', 'hospital', '12', 'octubre', 'motocicleta', 'retira', 'grua', 'turismo', 'medios', 'vertido', 'combustible', 'limpieza', 'sepiolita']"
7005,Colisión de vehículos,Accidente entre turismo y motocicleta ocupando el carril derecho. 1 herido leve dado de alta en el punto. Ambos se retiran por sus medios.,"['accidente', 'turismo', 'motocicleta', 'ocupando', 'carril', 'derecho', '1', 'herido', 'leve', 'alta', 'punto', 'retiran', 'medios']"
7008,Colisión de vehículos,"Accidente entre vehículos, cuando llega el vigilante solo queda 1 vehículo implicado parado en el arcén derecho que es retirado por su grúa.","['accidente', 'vehiculos', 'llega', 'vigilante', 'queda', '1', 'vehiculo', 'implicado', 'parado', 'arcen', 'derecho', 'retirado', 'grua']"
7009,Colisión de vehículos,"Accidente entre 3 vehículos por alcance en el carril izquierdo. Sin heridos, 1 vehículo se retira en su grúa y los otros 2 por sus medios.","['accidente', '3', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'heridos', '1', 'vehiculo', 'retira', 'grua', '2', 'medios']"
7010,Colisión de vehículos,Accidente entre turismo y camión por alcance en el carril izquierdo. Sin heridos.,"['accidente', 'turismo', 'camion', 'alcance', 'carril', 'izquierdo', 'heridos']"
7011,Colisión de vehículos,"Accidente entre motorista y autobús por alcance en el carril derecho. 1 herido leve dado de alta en el punto, la motocicleta es retirada por la grúa de movilidad.","['accidente', 'motorista', 'autobus', 'alcance', 'carril', 'derecho', '1', 'herido', 'leve', 'alta', 'punto', 'motocicleta', 'retirada', 'grua', 'movilidad']"
7012,Otros,Vehículo ardiendo en la parte interior del mismo. Sofoco con extintor y señalizo. Retira grúa del usuario. ,"['vehiculo', 'ardiendo', 'interior', 'sofoco', 'extintor', 'señalizo', 'retira', 'grua', 'usuario']"
7013,Colisión de vehículos,"Accidente por alcance con 3 vehículos. A mi llegada se encuentran en arcén derecho junto a Policía y SAMUR, sinedo no necesaria su intervención. Vehículo 3 se retira por sus medios, vehículo 2 por Ollero y vehículo 1 por su grua","['accidente', 'alcance', '3', 'vehiculos', 'llegada', 'encuentran', 'arcen', 'derecho', 'policia', 'samur', 'sinedo', 'necesaria', 'intervencion', 'vehiculo', '3', 'retira', 'medios', 'vehiculo', '2', 'ollero', 'vehiculo', '1', 'grua']"
7014,Colisión de vehículos,"Colisión entre moto y turismo. El turismo no para, se marcha (sin heridos). Solo hay datos de moto. ","['colision', 'moto', 'turismo', 'turismo', 'marcha', 'heridos', 'datos', 'moto']"
7015,Colisión de vehículos,"Accidente frontral entre 2 turismos, sin heridos ni daños a patrimonio. Vehículo 2 vierte anticongelante y lo retiro con sepiolita fina. Se retira por sus medios. Vehículo 2 se retira del punto con grúa del usuario. ","['accidente', 'frontral', '2', 'turismos', 'heridos', 'daños', 'patrimonio', 'vehiculo', '2', 'vierte', 'anticongelante', 'retiro', 'sepiolita', 'fina', 'retira', 'medios', 'vehiculo', '2', 'retira', 'punto', 'grua', 'usuario']"
7016,Colisión de vehículos,Alcance de 3 vehículos. A nuestra llegada se encuentra Policía. Después de atender SAMUR a heridos. Grúas del seguro cargan vehículos y abandonamos el punto. ,"['alcance', '3', 'vehiculos', 'llegada', 'policia', 'atender', 'samur', 'heridos', 'gruas', 'seguro', 'cargan', 'vehiculos', 'abandonamos', 'punto']"
7017,Colisión de vehículos,Señalizar accidente motorista implicado en carril izquierdo. Con ayuda de V1 pasamos los vehículos al ramal 12RA salida de embajadores. ,"['señalizar', 'accidente', 'motorista', 'implicado', 'carril', 'izquierdo', 'ayuda', 'v1', 'pasamos', 'vehiculos', 'ramal', '12ra', 'salida', 'embajadores']"
7018,Colisión de vehículos,Aviso de centro de control por accidente en 06RE. A mi llegada Policía en el punto junto a SAMUR que atiende a una persona que es dada de alta en el punto. Ambos vehículos son sacados del punto por sus grúas. Vehículo 1 vierte anticongelante en el arcén. ,"['aviso', 'centro', 'control', 'accidente', '06re', 'llegada', 'policia', 'punto', 'samur', 'atiende', 'persona', 'dada', 'alta', 'punto', 'vehiculos', 'sacados', 'punto', 'gruas', 'vehiculo', '1', 'vierte', 'anticongelante', 'arcen']"
7019,Colisión de vehículos,Señalizar accidente por alcance en carril izquierdo. A mi llegada solo quedan el vehículo 2 y 3. Todos se retiran por sus medios. ,"['señalizar', 'accidente', 'alcance', 'carril', 'izquierdo', 'llegada', 'quedan', 'vehiculo', '2', '3', 'retiran', 'medios']"
7020,Colisión de vehículos,Accidente en carril central. SAMUR interviene atendiendo a todos los usuarios dandoles de alta en el punto. Pasamos a carril derecho. ,"['accidente', 'carril', 'central', 'samur', 'interviene', 'atendiendo', 'usuarios', 'dandoles', 'alta', 'punto', 'pasamos', 'carril', 'derecho']"
7021,Colisión de vehículos,Accidente. Policía los retira a la isleta del PK 10NL40. Señalizo en isleta. Se retiran por sus medios. ,"['accidente', 'policia', 'retira', 'isleta', 'pk', '10nl40', 'señalizo', 'isleta', 'retiran', 'medios']"
7022,Colisión de vehículos,Señalizo accidente sin daños ni heridos en carril derecho. Corto carril derecho.,"['señalizo', 'accidente', 'daños', 'heridos', 'carril', 'derecho', 'corto', 'carril', 'derecho']"
7023,Otros,Accidente de motorista. Al llegar se encuentra Policía y SAMUR. Llegamos junto con el coordinador al punto. Se llevan al herido al Gregorio Marañón. El tren de intervención bloquea el ramal. Policía autoriza la vuelta a base para desbloquear el ramal y se queda a la espera de la grúa de la moto. ,"['accidente', 'motorista', 'llegar', 'policia', 'samur', 'llegamos', 'coordinador', 'punto', 'llevan', 'herido', 'gregorio', 'marañon', 'tren', 'intervencion', 'bloquea', 'ramal', 'policia', 'autoriza', 'vuelta', 'base', 'desbloquear', 'ramal', 'queda', 'espera', 'grua', 'moto']"
7024,Colisión de vehículos,Golpe lateral entre vehículos cortando dos carriles. Se retiran por sus medios. ,"['golpe', 'lateral', 'vehiculos', 'cortando', 'carriles', 'retiran', 'medios']"
7025,Salida de vía,Vehículo colisiona con bordillo. Sacamos el vehículo al exterior. El conductor lo saca Policía a Glorieta Marques de Vadillo. ,"['vehiculo', 'colisiona', 'bordillo', 'sacamos', 'vehiculo', 'exterior', 'conductor', 'saca', 'policia', 'glorieta', 'marques', 'vadillo']"
7026,Salida de vía,Salida de vía de motorista. Se encuentra orientado pero con heridos. Acude SAMUR que lo traslada. La moto sale con grúa Madrid. ,"['salida', 'via', 'motorista', 'orientado', 'heridos', 'acude', 'samur', 'traslada', 'moto', 'sale', 'grua', 'madrid']"
7027,Colisión de vehículos,Accidente entre turismo y camión por alcance en carriles centrales. 1 herido leve dado de alta en el punto.,"['accidente', 'turismo', 'camion', 'alcance', 'carriles', 'centrales', '1', 'herido', 'leve', 'alta', 'punto']"
7028,Colisión de vehículos,Accidente leve entre 2 vehículos por alcance ocupando el arcén derecho. Ambos se retiran del punto por sus medios.,"['accidente', 'leve', '2', 'vehiculos', 'alcance', 'ocupando', 'arcen', 'derecho', 'retiran', 'punto', 'medios']"
7029,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. 1 herido leve trasladado al Hospital Ramon y Cajal. Uno de los vehículos se retira por sus medios cuando llega el vigilante y el otro en su grúa.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', '1', 'herido', 'leve', 'trasladado', 'hospital', 'ramon', 'cajal', 'vehiculos', 'retira', 'medios', 'llega', 'vigilante', 'grua']"
7030,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. Sin heridos.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos']"
7032,Colisión de vehículos,"Accidente entre 2 vehículos por alcance ocupando el carril derecho, cuando llegan los AIAM ambos vehículos se retiran por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'llegan', 'aiam', 'vehiculos', 'retiran', 'medios']"
7033,Colisión de vehículos,"Accidente entre 2 vehículos por alcance en el carril izquierdo, cuando llega el vigilante solo queda 1 vehículo implicado que es retirado por su grúa.","['accidente', '2', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'llega', 'vigilante', 'queda', '1', 'vehiculo', 'implicado', 'retirado', 'grua']"
7034,Colisión de vehículos,"Accidente entre 2 vehículos por alcance en el carril izquierdo, uno de los vehículos reanuda la marcha por sus medios (no hay datos) y el otro es retirado por su grúa.","['accidente', '2', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'vehiculos', 'reanuda', 'marcha', 'medios', 'datos', 'retirado', 'grua']"
7035,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. 1 herido leve dado de alta en el punto. Ambos vehículos se retiran por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', '1', 'herido', 'leve', 'alta', 'punto', 'vehiculos', 'retiran', 'medios']"
7036,Colisión de vehículos,"Accidente leve entre 3 vehículos por alcance ocupando el carril derecho, cuando llega el vigilante quedan dos vehículos parados implicados, el tercero se había retirado por sus medios, de estos dos vehículos uno es retirado por la grúa de Ollero y el otro por sus medios.","['accidente', 'leve', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'llega', 'vigilante', 'quedan', 'vehiculos', 'parados', 'implicados', 'tercero', 'retirado', 'medios', 'vehiculos', 'retirado', 'grua', 'ollero', 'medios']"
7037,Colisión de vehículos,"Accidente entre 3 vehículos por alcance ocupando el carril derecho, uno de dichos vehículos no se encuentra en el punto cuando llegan los AIAM, otro se retira por sus medios y el tercero es sacado por la plataforma C-21 a San Pol de Mar.","['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'dichos', 'vehiculos', 'punto', 'llegan', 'aiam', 'retira', 'medios', 'tercero', 'sacado', 'plataforma', 'c21', 'san', 'pol', 'mar']"
7038,Colisión de vehículos,"Accidente entre 3 vehículos por alcance ocupando el carril derecho, sin daños al patrimonio, 1 herido leve no quiere ser atendido por el Samur. Dos de los vehículos se retiran por sus medios y el tercero en la grúa de Ollero.","['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'daños', 'patrimonio', '1', 'herido', 'leve', 'atendido', 'samur', 'vehiculos', 'retiran', 'medios', 'tercero', 'grua', 'ollero']"
7039,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, cuando llegan los AIAM ambos vehículos se retiran por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'llegan', 'aiam', 'vehiculos', 'retiran', 'medios']"
7040,Colisión de vehículos,"Accidente entre 3 vehículos por alcance ocupando el carril izquierdo, los vehículos se retiran por sus medios.","['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'izquierdo', 'vehiculos', 'retiran', 'medios']"
7041,Colisión de vehículos,"Accidente entre turismo y motocicleta por alcance, sin heridos, ambos vehículos se retiran por sus medios.","['accidente', 'turismo', 'motocicleta', 'alcance', 'heridos', 'vehiculos', 'retiran', 'medios']"
7042,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, sin heridos y sin daños al patrimonio. Ambos vehículos se retiran por sus medios.","['accidente', '2', 'vehiculos', 'alcance', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retiran', 'medios']"
